,id,level_durability,red,orange,yellow,green,blue,white,purple
843,844,sharpness +1,90,60,60,100,50,0,0
843,844,sharpness +2,90,60,60,100,60,0,0
843,844,sharpness +3,90,60,60,100,60,10,0
843,844,sharpness +4,90,60,60,100,60,20,0
843,844,sharpness +5,90,60,60,100,60,30,0
844,845,base,60,70,30,40,0,0,0
844,845,sharpness +1,60,70,30,50,0,0,0
844,845,sharpness +2,60,70,30,60,0,0,0
844,845,sharpness +3,60,70,30,70,0,0,0
844,845,sharpness +4,60,70,30,80,0,0,0
844,845,sharpness +5,60,70,30,90,0,0,0
845,846,base,60,50,80,60,0,0,0
845,846,sharpness +1,60,50,80,70,0,0,0
845,846,sharpness +2,60,50,80,80,0,0,0
845,846,sharpness +3,60,50,80,90,0,0,0
845,846,sharpness +4,60,50,80,100,0,0,0
845,846,sharpness +5,60,50,80,110,0,0,0
846,847,base,50,50,80,70,0,0,0
846,847,sharpness +1,50,50,80,80,0,0,0
846,847,sharpness +2,50,50,80,90,0,0,0
846,847,sharpness +3,50,50,80,100,0,0,0
846,847,sharpness +4,50,50,80,110,0,0,0
846,847,sharpness +5,50,50,80,120,0,0,0
847,848,base,90,50,50,80,30,0,0
847,848,sharpness +1,90,50,50,80,40,0,0
847,848,sharpness +2,90,50,50,80,50,0,0
847,848,sharpness +3,90,50,50,80,60,0,0
847,848,sharpness +4,90,50,50,80,70,0,0
847,848,sharpness +5,90,50,50,80,80,0,0
848,849,base,80,50,50,80,40,0,0
848,849,sharpness +1,80,50,50,80,50,0,0
848,849,sharpness +2,80,50,50,80,60,0,0
848,849,sharpness +3,80,50,50,80,70,0,0
848,849,sharpness +4,80,50,50,80,80,0,0
848,849,sharpness +5,80,50,50,80,90,0,0
849,850,base,80,60,60,100,50,0,0
849,850,sharpness +1,80,60,60,100,60,0,0
849,850,sharpness +2,80,60,60,100,70,0,0
849,850,sharpness +3,80,60,60,100,70,10,0
849,850,sharpness +4,80,60,60,100,70,20,0
849,850,sharpness +5,80,60,60,100,70,30,0
850,851,base,70,50,80,50,0,0,0
850,851,sharpness +1,70,50,80,60,0,0,0
850,851,sharpness +2,70,50,80,70,0,0,0
850,851,sharpness +3,70,50,80,80,0,0,0
850,851,sharpness +4,70,50,80,90,0,0,0
850,851,sharpness +5,70,50,80,100,0,0,0
851,852,base,60,50,80,60,0,0,0
851,852,sharpness +1,60,50,80,70,0,0,0
851,852,sharpness +2,60,50,80,80,0,0,0
851,852,sharpness +3,60,50,80,90,0,0,0
851,852,sharpness +4,60,50,80,100,0,0,0
851,852,sharpness +5,60,50,80,110,0,0,0
852,853,base,100,50,50,80,20,0,0
852,853,sharpness +1,100,50,50,80,30,0,0
852,853,sharpness +2,100,50,50,80,40,0,0
852,853,sharpness +3,100,50,50,80,50,0,0
852,853,sharpness +4,100,50,50,80,60,0,0
852,853,sharpness +5,100,50,50,80,70,0,0
853,854,base,90,50,50,80,30,0,0
853,854,sharpness +1,90,50,50,80,40,0,0
853,854,sharpness +2,90,50,50,80,50,0,0
853,854,sharpness +3,90,50,50,80,60,0,0
853,854,sharpness +4,90,50,50,80,70,0,0
853,854,sharpness +5,90,50,50,80,80,0,0
854,855,base,80,50,60,120,40,0,0
854,855,sharpness +1,80,50,60,120,50,0,0
854,855,sharpness +2,80,50,60,120,50,10,0
854,855,sharpness +3,80,50,60,120,50,20,0
854,855,sharpness +4,80,50,60,120,50,30,0
854,855,sharpness +5,80,50,60,120,50,40,0
855,856,base,50,50,80,70,0,0,0
855,856,sharpness +1,50,50,80,80,0,0,0
855,856,sharpness +2,50,50,80,90,0,0,0
855,856,sharpness +3,50,50,80,100,0,0,0
855,856,sharpness +4,50,50,80,110,0,0,0
855,856,sharpness +5,50,50,80,120,0,0,0
856,857,base,90,50,80,80,0,0,0
856,857,sharpness +1,90,50,80,90,0,0,0
856,857,sharpness +2,90,50,80,100,0,0,0
856,857,sharpness +3,90,50,80,100,10,0,0
856,857,sharpness +4,90,50,80,100,20,0,0
856,857,sharpness +5,90,50,80,100,30,0,0
857,858,base,100,50,50,80,20,0,0
857,858,sharpness +1,100,50,50,80,30,0,0
857,858,sharpness +2,100,50,50,80,40,0,0
857,858,sharpness +3,100,50,50,80,50,0,0
857,858,sharpness +4,100,50,50,80,60,0,0
857,858,sharpness +5,100,50,50,80,70,0,0
858,859,base,90,60,80,80,40,0,0
858,859,sharpness +1,90,60,80,80,50,0,0
858,859,sharpness +2,90,60,80,80,60,0,0
858,859,sharpness +3,90,60,80,80,70,0,0
858,859,sharpness +4,90,60,80,80,70,10,0
858,859,sharpness +5,90,60,80,80,70,20,0
859,860,base,70,70,30,30,0,0,0
859,860,sharpness +1,70,70,30,40,0,0,0
859,860,sharpness +2,70,70,30,50,0,0,0
859,860,sharpness +3,70,70,30,60,0,0,0
859,860,sharpness +4,70,70,30,70,0,0,0
859,860,sharpness +5,70,70,30,80,0,0,0
860,861,base,70,50,80,50,0,0,0
860,861,sharpness +1,70,50,80,60,0,0,0
860,861,sharpness +2,70,50,80,70,0,0,0
860,861,sharpness +3,70,50,80,80,0,0,0
860,861,sharpness +4,70,50,80,90,0,0,0
860,861,sharpness +5,70,50,80,100,0,0,0
861,862,base,50,50,80,70,0,0,0
861,862,sharpness +1,50,50,80,80,0,0,0
861,862,sharpness +2,50,50,80,90,0,0,0
861,862,sharpness +3,50,50,80,100,0,0,0
861,862,sharpness +4,50,50,80,110,0,0,0
861,862,sharpness +5,50,50,80,120,0,0,0
862,863,base,90,50,80,80,0,0,0
862,863,sharpness +1,90,50,80,90,0,0,0
862,863,sharpness +2,90,50,80,100,0,0,0
862,863,sharpness +3,90,50,80,100,10,0,0
862,863,sharpness +4,90,50,80,100,20,0,0
862,863,sharpness +5,90,50,80,100,30,0,0
863,864,base,90,50,50,80,30,0,0
863,864,sharpness +1,90,50,50,80,40,0,0
863,864,sharpness +2,90,50,50,80,50,0,0
863,864,sharpness +3,90,50,50,80,60,0,0
863,864,sharpness +4,90,50,50,80,70,0,0
863,864,sharpness +5,90,50,50,80,80,0,0
864,865,base,90,120,40,50,50,0,0
864,865,sharpness +1,90,120,40,50,60,0,0
864,865,sharpness +2,90,120,40,50,70,0,0
864,865,sharpness +3,90,120,40,50,80,0,0
864,865,sharpness +4,90,120,40,50,90,0,0
864,865,sharpness +5,90,120,40,50,100,0,0
865,866,base,100,100,40,40,20,0,0
865,866,sharpness +1,100,100,40,40,30,0,0
865,866,sharpness +2,100,100,40,40,40,0,0
865,866,sharpness +3,100,100,40,40,50,0,0
865,866,sharpness +4,100,100,40,40,60,0,0
865,866,sharpness +5,100,100,40,40,70,0,0
866,867,base,130,110,40,40,30,0,0
866,867,sharpness +1,130,110,40,40,40,0,0
866,867,sharpness +2,130,110,40,40,50,0,0
866,867,sharpness +3,130,110,40,40,60,0,0
866,867,sharpness +4,130,110,40,40,60,10,0
866,867,sharpness +5,130,110,40,40,60,20,0
867,868,base,90,60,50,0,0,0,0
867,868,sharpness +1,90,60,60,0,0,0,0
867,868,sharpness +2,90,60,70,0,0,0,0
867,868,sharpness +3,90,60,80,0,0,0,0
867,868,sharpness +4,90,60,80,10,0,0,0
867,868,sharpness +5,90,60,80,20,0,0,0
868,869,base,80,50,70,0,0,0,0
868,869,sharpness +1,80,50,80,0,0,0,0
868,869,sharpness +2,80,50,80,10,0,0,0
868,869,sharpness +3,80,50,80,20,0,0,0
868,869,sharpness +4,80,50,80,30,0,0,0
868,869,sharpness +5,80,50,80,40,0,0,0
869,870,base,70,50,50,30,0,0,0
869,870,sharpness +1,70,50,50,40,0,0,0
869,870,sharpness +2,70,50,50,50,0,0,0
869,870,sharpness +3,70,50,50,60,0,0,0
869,870,sharpness +4,70,50,50,70,0,0,0
869,870,sharpness +5,70,50,50,80,0,0,0
870,871,base,110,70,30,40,0,0,0
870,871,sharpness +1,110,70,30,50,0,0,0
870,871,sharpness +2,110,70,30,60,0,0,0
870,871,sharpness +3,110,70,30,70,0,0,0
870,871,sharpness +4,110,70,30,80,0,0,0
870,871,sharpness +5,110,70,30,90,0,0,0
871,872,base,100,70,30,50,0,0,0
871,872,sharpness +1,100,70,30,60,0,0,0
871,872,sharpness +2,100,70,30,70,0,0,0
871,872,sharpness +3,100,70,30,80,0,0,0
871,872,sharpness +4,100,70,30,90,0,0,0
871,872,sharpness +5,100,70,30,100,0,0,0
872,873,base,130,70,30,70,0,0,0
872,873,sharpness +1,130,70,30,80,0,0,0
872,873,sharpness +2,130,70,30,90,0,0,0
872,873,sharpness +3,130,70,30,100,0,0,0
872,873,sharpness +4,130,70,30,100,10,0,0
872,873,sharpness +5,130,70,30,100,20,0,0
873,874,base,100,100,40,40,20,0,0
873,874,sharpness +1,100,100,40,40,30,0,0
873,874,sharpness +2,100,100,40,40,40,0,0
873,874,sharpness +3,100,100,40,40,50,0,0
873,874,sharpness +4,100,100,40,40,60,0,0
873,874,sharpness +5,100,100,40,40,70,0,0
874,875,base,90,120,40,50,50,0,0
874,875,sharpness +1,90,120,40,50,60,0,0
874,875,sharpness +2,90,120,40,50,70,0,0
874,875,sharpness +3,90,120,40,50,80,0,0
874,875,sharpness +4,90,120,40,50,90,0,0
874,875,sharpness +5,90,120,40,50,100,0,0
875,876,base,130,110,40,40,30,0,0
875,876,sharpness +1,130,110,40,40,40,0,0
875,876,sharpness +2,130,110,40,40,50,0,0
875,876,sharpness +3,130,110,40,40,60,0,0
875,876,sharpness +4,130,110,40,40,60,10,0
875,876,sharpness +5,130,110,40,40,60,20,0
876,877,base,200,70,20,20,40,0,0
876,877,sharpness +1,200,70,20,20,50,0,0
876,877,sharpness +2,200,70,20,20,50,10,0
876,877,sharpness +3,200,70,20,20,50,20,0
876,877,sharpness +4,200,70,20,20,50,30,0
876,877,sharpness +5,200,70,20,20,50,40,0
877,878,base,120,70,30,30,0,0,0
877,878,sharpness +1,120,70,30,40,0,0,0
877,878,sharpness +2,120,70,30,50,0,0,0
877,878,sharpness +3,120,70,30,60,0,0,0
877,878,sharpness +4,120,70,30,70,0,0,0
877,878,sharpness +5,120,70,30,80,0,0,0
878,879,base,100,100,40,40,20,0,0
878,879,sharpness +1,100,100,40,40,30,0,0
878,879,sharpness +2,100,100,40,40,40,0,0
878,879,sharpness +3,100,100,40,40,50,0,0
878,879,sharpness +4,100,100,40,40,60,0,0
878,879,sharpness +5,100,100,40,40,70,0,0
879,880,base,100,120,40,50,40,0,0
879,880,sharpness +1,100,120,40,50,50,0,0
879,880,sharpness +2,100,120,40,50,60,0,0
879,880,sharpness +3,100,120,40,50,70,0,0
879,880,sharpness +4,100,120,40,50,80,0,0
879,880,sharpness +5,100,120,40,50,90,0,0
880,881,base,80,50,50,20,0,0,0
880,881,sharpness +1,80,50,50,30,0,0,0
880,881,sharpness +2,80,50,50,40,0,0,0
880,881,sharpness +3,80,50,50,50,0,0,0
880,881,sharpness +4,80,50,50,60,0,0,0
880,881,sharpness +5,80,50,50,70,0,0,0
881,882,base,120,70,30,30,0,0,0
881,882,sharpness +1,120,70,30,40,0,0,0
881,882,sharpness +2,120,70,30,50,0,0,0
881,882,sharpness +3,120,70,30,60,0,0,0
881,882,sharpness +4,120,70,30,70,0,0,0
881,882,sharpness +5,120,70,30,80,0,0,0
882,883,base,100,70,30,50,0,0,0
882,883,sharpness +1,100,70,30,60,0,0,0
882,883,sharpness +2,100,70,30,70,0,0,0
882,883,sharpness +3,100,70,30,80,0,0,0
882,883,sharpness +4,100,70,30,90,0,0,0
882,883,sharpness +5,100,70,30,100,0,0,0
883,884,base,140,70,30,60,0,0,0
883,884,sharpness +1,140,70,30,70,0,0,0
883,884,sharpness +2,140,70,30,80,0,0,0
883,884,sharpness +3,140,70,30,90,0,0,0
883,884,sharpness +4,140,70,30,100,0,0,0
883,884,sharpness +5,140,70,30,100,10,0,0
884,885,base,100,100,40,40,20,0,0
884,885,sharpness +1,100,100,40,40,30,0,0
884,885,sharpness +2,100,100,40,40,40,0,0
884,885,sharpness +3,100,100,40,40,50,0,0
884,885,sharpness +4,100,100,40,40,60,0,0
884,885,sharpness +5,100,100,40,40,70,0,0
885,886,base,110,120,40,50,30,0,0
885,886,sharpness +1,110,120,40,50,40,0,0
885,886,sharpness +2,110,120,40,50,50,0,0
885,886,sharpness +3,110,120,40,50,60,0,0
885,886,sharpness +4,110,120,40,50,70,0,0
885,886,sharpness +5,110,120,40,50,80,0,0
886,887,base,110,70,30,40,0,0,0
886,887,sharpness +1,110,70,30,50,0,0,0
886,887,sharpness +2,110,70,30,60,0,0,0
886,887,sharpness +3,110,70,30,70,0,0,0
886,887,sharpness +4,110,70,30,80,0,0,0
886,887,sharpness +5,110,70,30,90,0,0,0
887,888,base,110,60,80,50,0,0,0
887,888,sharpness +1,110,60,80,60,0,0,0
887,888,sharpness +2,110,60,80,70,0,0,0
887,888,sharpness +3,110,60,80,80,0,0,0
887,888,sharpness +4,110,60,80,80,10,0,0
887,888,sharpness +5,110,60,80,80,20,0,0
888,889,base,110,100,40,40,10,0,0
888,889,sharpness +1,110,100,40,40,20,0,0
888,889,sharpness +2,110,100,40,40,30,0,0
888,889,sharpness +3,110,100,40,40,40,0,0
888,889,sharpness +4,110,100,40,40,50,0,0
888,889,sharpness +5,110,100,40,40,60,0,0
889,890,base,90,50,60,120,30,0,0
889,890,sharpness +1,90,50,60,120,40,0,0
889,890,sharpness +2,90,50,60,120,50,0,0
889,890,sharpness +3,90,50,60,120,60,0,0
889,890,sharpness +4,90,50,60,120,60,10,0
889,890,sharpness +5,90,50,60,120,60,20,0
890,891,base,60,70,30,40,0,0,0
890,891,sharpness +1,60,70,30,50,0,0,0
890,891,sharpness +2,60,70,30,60,0,0,0
890,891,sharpness +3,60,70,30,70,0,0,0
890,891,sharpness +4,60,70,30,80,0,0,0
890,891,sharpness +5,60,70,30,90,0,0,0
891,892,base,100,70,30,50,0,0,0
891,892,sharpness +1,100,70,30,60,0,0,0
891,892,sharpness +2,100,70,30,70,0,0,0
891,892,sharpness +3,100,70,30,80,0,0,0
891,892,sharpness +4,100,70,30,90,0,0,0
891,892,sharpness +5,100,70,30,100,0,0,0
892,893,base,80,70,30,70,0,0,0
892,893,sharpness +1,80,70,30,80,0,0,0
892,893,sharpness +2,80,70,30,90,0,0,0
892,893,sharpness +3,80,70,30,100,0,0,0
892,893,sharpness +4,80,70,30,110,0,0,0
892,893,sharpness +5,80,70,30,120,0,0,0
893,894,base,90,100,40,40,30,0,0
893,894,sharpness +1,90,100,40,40,40,0,0
893,894,sharpness +2,90,100,40,40,50,0,0
893,894,sharpness +3,90,100,40,40,60,0,0
893,894,sharpness +4,90,100,40,40,70,0,0
893,894,sharpness +5,90,100,40,40,80,0,0
894,895,base,80,100,40,40,40,0,0
894,895,sharpness +1,80,100,40,40,50,0,0
894,895,sharpness +2,80,100,40,40,60,0,0
894,895,sharpness +3,80,100,40,40,70,0,0
894,895,sharpness +4,80,100,40,40,80,0,0
894,895,sharpness +5,80,100,40,40,90,0,0
895,896,base,190,70,20,20,50,0,0
895,896,sharpness +1,190,70,20,20,60,0,0
895,896,sharpness +2,190,70,20,20,60,10,0
895,896,sharpness +3,190,70,20,20,60,20,0
895,896,sharpness +4,190,70,20,20,60,30,0
895,896,sharpness +5,190,70,20,20,60,40,0
896,897,base,90,70,30,60,0,0,0
896,897,sharpness +1,90,70,30,70,0,0,0
896,897,sharpness +2,90,70,30,80,0,0,0
896,897,sharpness +3,90,70,30,90,0,0,0
896,897,sharpness +4,90,70,30,100,0,0,0
896,897,sharpness +5,90,70,30,110,0,0,0
897,898,base,100,100,40,40,20,0,0
897,898,sharpness +1,100,100,40,40,30,0,0
897,898,sharpness +2,100,100,40,40,40,0,0
897,898,sharpness +3,100,100,40,40,50,0,0
897,898,sharpness +4,100,100,40,40,60,0,0
897,898,sharpness +5,100,100,40,40,70,0,0
898,899,base,90,50,90,40,30,0,0
898,899,sharpness +1,90,50,90,40,40,0,0
898,899,sharpness +2,90,50,90,40,50,0,0
898,899,sharpness +3,90,50,90,40,60,0,0
898,899,sharpness +4,90,50,90,40,70,0,0
898,899,sharpness +5,90,50,90,40,80,0,0
899,900,base,200,70,20,20,50,40,0
899,900,sharpness +1,200,70,20,20,50,40,0
899,900,sharpness +2,200,70,20,20,50,40,0
899,900,sharpness +3,200,70,20,20,50,40,0
899,900,sharpness +4,200,70,20,20,50,40,0
899,900,sharpness +5,200,70,20,20,50,40,0
900,901,base,110,70,30,40,0,0,0
900,901,sharpness +1,110,70,30,50,0,0,0
900,901,sharpness +2,110,70,30,60,0,0,0
900,901,sharpness +3,110,70,30,70,0,0,0
900,901,sharpness +4,110,70,30,80,0,0,0
900,901,sharpness +5,110,70,30,90,0,0,0
901,902,base,70,70,30,80,0,0,0
901,902,sharpness +1,70,70,30,90,0,0,0
901,902,sharpness +2,70,70,30,100,0,0,0
901,902,sharpness +3,70,70,30,110,0,0,0
901,902,sharpness +4,70,70,30,120,0,0,0
901,902,sharpness +5,70,70,30,130,0,0,0
902,903,base,120,110,40,40,40,0,0
902,903,sharpness +1,120,110,40,40,50,0,0
902,903,sharpness +2,120,110,40,40,60,0,0
902,903,sharpness +3,120,110,40,40,70,0,0
902,903,sharpness +4,120,110,40,40,70,10,0
902,903,sharpness +5,120,110,40,40,70,20,0
903,904,base,40,50,80,80,0,0,0
903,904,sharpness +1,40,50,80,90,0,0,0
903,904,sharpness +2,40,50,80,100,0,0,0
903,904,sharpness +3,40,50,80,110,0,0,0
903,904,sharpness +4,40,50,80,120,0,0,0
903,904,sharpness +5,40,50,80,130,0,0,0
904,905,base,110,20,20,140,60,0,0
904,905,sharpness +1,110,20,20,140,70,0,0
904,905,sharpness +2,110,20,20,140,80,0,0
904,905,sharpness +3,110,20,20,140,90,0,0
904,905,sharpness +4,110,20,20,140,100,0,0
904,905,sharpness +5,110,20,20,140,110,0,0
905,906,base,110,20,20,120,80,0,0
905,906,sharpness +1,110,20,20,120,90,0,0
905,906,sharpness +2,110,20,20,120,100,0,0
905,906,sharpness +3,110,20,20,120,110,0,0
905,906,sharpness +4,110,20,20,120,120,0,0
905,906,sharpness +5,110,20,20,120,130,0,0
906,907,base,150,110,40,0,0,0,0
906,907,sharpness +1,150,110,40,10,0,0,0
906,907,sharpness +2,150,110,40,20,0,0,0
906,907,sharpness +3,150,110,40,30,0,0,0
906,907,sharpness +4,150,110,40,40,0,0,0
906,907,sharpness +5,150,110,40,40,10,0,0
907,908,base,140,110,40,10,0,0,0
907,908,sharpness +1,140,110,40,20,0,0,0
907,908,sharpness +2,140,110,40,30,0,0,0
907,908,sharpness +3,140,110,40,40,0,0,0
907,908,sharpness +4,140,110,40,40,10,0,0
907,908,sharpness +5,140,110,40,40,20,0,0
908,909,base,110,60,80,80,20,0,0
908,909,sharpness +1,110,60,80,80,30,0,0
908,909,sharpness +2,110,60,80,80,40,0,0
908,909,sharpness +3,110,60,80,80,50,0,0
908,909,sharpness +4,110,60,80,80,50,10,0
908,909,sharpness +5,110,60,80,80,50,20,0
909,910,base,90,60,80,80,40,0,0
909,910,sharpness +1,90,60,80,80,50,0,0
909,910,sharpness +2,90,60,80,80,60,0,0
909,910,sharpness +3,90,60,80,80,70,0,0
909,910,sharpness +4,90,60,80,80,70,10,0
909,910,sharpness +5,90,60,80,80,70,20,0
910,911,base,130,30,60,80,40,10,0
910,911,sharpness +1,130,30,60,80,40,20,0
910,911,sharpness +2,130,30,60,80,40,30,0
910,911,sharpness +3,130,30,60,80,40,40,0
910,911,sharpness +4,130,30,60,80,40,50,0
910,911,sharpness +5,130,30,60,80,40,60,0
1148,1150,base,70,120,80,60,20,0,0
1148,1150,sharpness +1,70,120,80,60,20,10,0
1148,1150,sharpness +2,70,120,80,60,20,20,0
1148,1150,sharpness +3,70,120,80,60,20,30,0
1148,1150,sharpness +4,70,120,80,60,20,40,0
1148,1150,sharpness +5,70,120,80,60,20,50,0
1149,1151,base,60,120,80,60,30,0,0
1149,1151,sharpness +1,60,120,80,60,30,10,0
1149,1151,sharpness +2,60,120,80,60,30,20,0
1149,1151,sharpness +3,60,120,80,60,30,30,0
1149,1151,sharpness +4,60,120,80,60,30,40,0
1149,1151,sharpness +5,60,120,80,60,30,50,0
1150,1152,base,50,120,80,60,40,0,0
1150,1152,sharpness +1,50,120,80,60,40,10,0
1150,1152,sharpness +2,50,120,80,60,40,20,0
1150,1152,sharpness +3,50,120,80,60,40,30,0
1150,1152,sharpness +4,50,120,80,60,40,40,0
1150,1152,sharpness +5,50,120,80,60,40,50,0
1151,1153,base,90,80,20,60,0,0,0
1151,1153,sharpness +1,90,80,20,70,0,0,0
1151,1153,sharpness +2,90,80,20,80,0,0,0
1151,1153,sharpness +3,90,80,20,90,0,0,0
1151,1153,sharpness +4,90,80,20,100,0,0,0
1151,1153,sharpness +5,90,80,20,110,0,0,0
1152,1154,base,60,120,80,60,30,0,0
1152,1154,sharpness +1,60,120,80,60,30,10,0
1152,1154,sharpness +2,60,120,80,60,30,20,0
1152,1154,sharpness +3,60,120,80,60,30,30,0
1152,1154,sharpness +4,60,120,80,60,30,40,0
1152,1154,sharpness +5,60,120,80,60,30,50,0
1153,1155,base,50,120,80,60,40,0,0
1153,1155,sharpness +1,50,120,80,60,40,10,0
1153,1155,sharpness +2,50,120,80,60,40,20,0
1153,1155,sharpness +3,50,120,80,60,40,30,0
1153,1155,sharpness +4,50,120,80,60,40,40,0
1153,1155,sharpness +5,50,120,80,60,40,50,0
1154,1156,base,50,120,80,60,40,0,0
1154,1156,sharpness +1,50,120,80,60,40,10,0
1154,1156,sharpness +2,50,120,80,60,40,20,0
1154,1156,sharpness +3,50,120,80,60,40,30,0
1154,1156,sharpness +4,50,120,80,60,40,40,0
1154,1156,sharpness +5,50,120,80,60,40,50,0
1155,1157,base,40,120,80,60,50,0,0
1155,1157,sharpness +1,40,120,80,60,50,10,0
1155,1157,sharpness +2,40,120,80,60,50,20,0
1155,1157,sharpness +3,40,120,80,60,50,30,0
1155,1157,sharpness +4,40,120,80,60,50,40,0
1155,1157,sharpness +5,40,120,80,60,50,50,0
1156,1158,base,60,120,80,60,30,0,0
1156,1158,sharpness +1,60,120,80,60,30,10,0
1156,1158,sharpness +2,60,120,80,60,30,20,0
1156,1158,sharpness +3,60,120,80,60,30,30,0
1156,1158,sharpness +4,60,120,80,60,30,40,0
1156,1158,sharpness +5,60,120,80,60,30,50,0
1157,1159,base,50,120,80,60,40,0,0
1157,1159,sharpness +1,50,120,80,60,40,10,0
1157,1159,sharpness +2,50,120,80,60,40,20,0
1157,1159,sharpness +3,50,120,80,60,40,30,0
1157,1159,sharpness +4,50,120,80,60,40,40,0
1157,1159,sharpness +5,50,120,80,60,40,50,0
1158,1160,base,60,120,80,60,30,0,0
1158,1160,sharpness +1,60,120,80,60,30,10,0
1158,1160,sharpness +2,60,120,80,60,30,20,0
1158,1160,sharpness +3,60,120,80,60,30,30,0
1158,1160,sharpness +4,60,120,80,60,30,40,0
1158,1160,sharpness +5,60,120,80,60,30,50,0
1159,1161,base,50,120,80,60,40,0,0
1159,1161,sharpness +1,50,120,80,60,40,10,0
1159,1161,sharpness +2,50,120,80,60,40,20,0
1159,1161,sharpness +3,50,120,80,60,40,30,0
1159,1161,sharpness +4,50,120,80,60,40,40,0
1159,1161,sharpness +5,50,120,80,60,40,50,0
1160,1162,base,60,120,80,60,30,0,0
1160,1162,sharpness +1,60,120,80,60,30,10,0
1160,1162,sharpness +2,60,120,80,60,30,20,0
1160,1162,sharpness +3,60,120,80,60,30,30,0
1160,1162,sharpness +4,60,120,80,60,30,40,0
1160,1162,sharpness +5,60,120,80,60,30,50,0
1161,1163,base,50,120,80,60,40,0,0
1161,1163,sharpness +1,50,120,80,60,40,10,0
1161,1163,sharpness +2,50,120,80,60,40,20,0
1161,1163,sharpness +3,50,120,80,60,40,30,0
1161,1163,sharpness +4,50,120,80,60,40,40,0
1161,1163,sharpness +5,50,120,80,60,40,50,0
1162,1164,base,50,120,80,60,40,0,0
1162,1164,sharpness +1,50,120,80,60,40,10,0
1162,1164,sharpness +2,50,120,80,60,40,20,0
1162,1164,sharpness +3,50,120,80,60,40,30,0
1162,1164,sharpness +4,50,120,80,60,40,40,0
1162,1164,sharpness +5,50,120,80,60,40,50,0
1163,1165,base,40,120,80,60,50,0,0
1163,1165,sharpness +1,40,120,80,60,50,10,0
1163,1165,sharpness +2,40,120,80,60,50,20,0
1163,1165,sharpness +3,40,120,80,60,50,30,0
1163,1165,sharpness +4,40,120,80,60,50,40,0
1163,1165,sharpness +5,40,120,80,60,50,50,0
1164,1166,base,60,120,80,60,30,0,0
1164,1166,sharpness +1,60,120,80,60,30,10,0
1164,1166,sharpness +2,60,120,80,60,30,20,0
1164,1166,sharpness +3,60,120,80,60,30,30,0
1164,1166,sharpness +4,60,120,80,60,30,40,0
1164,1166,sharpness +5,60,120,80,60,30,50,0
1165,1167,base,50,120,80,60,40,0,0
1165,1167,sharpness +1,50,120,80,60,40,10,0
1165,1167,sharpness +2,50,120,80,60,40,20,0
1165,1167,sharpness +3,50,120,80,60,40,30,0
1165,1167,sharpness +4,50,120,80,60,40,40,0
1165,1167,sharpness +5,50,120,80,60,40,50,0
1166,1168,base,60,120,80,60,30,0,0
1166,1168,sharpness +1,60,120,80,60,30,10,0
1166,1168,sharpness +2,60,120,80,60,30,20,0
1166,1168,sharpness +3,60,120,80,60,30,30,0
1166,1168,sharpness +4,60,120,80,60,30,40,0
1166,1168,sharpness +5,60,120,80,60,30,50,0
1167,1169,base,50,120,80,60,40,0,0
1167,1169,sharpness +1,50,120,80,60,40,10,0
1167,1169,sharpness +2,50,120,80,60,40,20,0
1167,1169,sharpness +3,50,120,80,60,40,30,0
1167,1169,sharpness +4,50,120,80,60,40,40,0
1167,1169,sharpness +5,50,120,80,60,40,50,0
1168,1170,base,60,120,80,60,30,0,0
1168,1170,sharpness +1,60,120,80,60,30,10,0
1168,1170,sharpness +2,60,120,80,60,30,20,0
1168,1170,sharpness +3,60,120,80,60,30,30,0
1168,1170,sharpness +4,60,120,80,60,30,40,0
1168,1170,sharpness +5,60,120,80,60,30,50,0
1169,1171,base,50,120,80,60,40,0,0
1169,1171,sharpness +1,50,120,80,60,40,10,0
1169,1171,sharpness +2,50,120,80,60,40,20,0
1169,1171,sharpness +3,50,120,80,60,40,30,0
1169,1171,sharpness +4,50,120,80,60,40,40,0
1169,1171,sharpness +5,50,120,80,60,40,50,0
1177,1180,base,180,70,20,20,10,0,0
1177,1180,sharpness +1,180,70,20,20,20,0,0
1177,1180,sharpness +2,180,70,20,20,30,0,0
1177,1180,sharpness +3,180,70,20,20,40,0,0
1177,1180,sharpness +4,180,70,20,20,50,0,0
1177,1180,sharpness +5,180,70,20,20,60,0,0
1178,1181,base,250,20,20,20,30,10,0
1178,1181,sharpness +1,250,20,20,20,30,20,0
1178,1181,sharpness +2,250,20,20,20,30,30,0
1178,1181,sharpness +3,250,20,20,20,30,40,0
1178,1181,sharpness +4,250,20,20,20,30,50,0
1178,1181,sharpness +5,250,20,20,20,30,60,0
1179,1182,base,110,30,60,80,40,30,0
1179,1182,sharpness +1,110,30,60,80,40,40,0
1179,1182,sharpness +2,110,30,60,80,40,50,0
1179,1182,sharpness +3,110,30,60,80,40,60,0
1179,1182,sharpness +4,110,30,60,80,40,70,0
1179,1182,sharpness +5,110,30,60,80,40,80,0
